Name,Height,Weight,Drink,Age,PLZ,Einkommen,Kaeufer
Unbekannt,168,79,Gelegentlich,59,25264,75741,Ja
Unbekannt,154,72,Nein,51,51544,31298,Ja
Unbekannt,196,96,Nein,64,39131,94503,Nein
Unbekannt,192,100,Gelegentlich,67,27485,91873,Nein
Unbekannt,170,105,Nein,49,22579,66240,Ja
Unbekannt,189,93,Oft,62,58151,24933,Nein
Unbekannt,173,74,Gelegentlich,35,51415,85020,Ja
Unbekannt,177,77,Nein,63,23496,104808,Nein
Unbekannt,179,81,Oft,44,15296,62362,Ja
Unbekannt,163,107,Nein,69,37216,47722,Nein
Unbekannt,157,94,Nein,57,81009,43584,Nein
Unbekannt,182,100,Oft,50,75336,89288,Nein
Unbekannt,182,93,Gelegentlich,46,17640,25771,Ja
Unbekannt,163,59,Oft,57,76485,84164,Nein
Unbekannt,194,60,Nein,28,52857,62464,Nein
Unbekannt,157,68,Oft,72,71498,57160,Nein
Unbekannt,195,85,Oft,53,31788,77053,Ja
Unbekannt,170,61,Nein,25,66908,78193,Ja
Unbekannt,166,89,Gelegentlich,71,77173,52004,Nein
Unbekannt,189,92,Nein,37,47854,29169,Ja
Unbekannt,164,76,Nein,57,68038,56948,Ja
Unbekannt,177,93,Gelegentlich,61,57878,23705,Ja
Unbekannt,162,80,Oft,68,46645,69697,Nein
Unbekannt,154,103,Oft,35,34213,86547,Nein
Unbekannt,192,57,Nein,70,28163,80462,Nein
Unbekannt,157,98,Nein,43,65903,29477,Ja
Unbekannt,178,102,Nein,35,35811,34720,Ja
Unbekannt,182,62,Nein,56,28940,64618,Ja
Unbekannt,151,110,Gelegentlich,69,37511,69055,Nein
Unbekannt,159,79,Gelegentlich,60,21251,61176,Ja
Unbekannt,151,86,Nein,50,72304,49041,Nein
Unbekannt,189,82,Nein,43,47740,90014,Nein
Unbekannt,186,72,Gelegentlich,42,21140,59221,Ja
Unbekannt,169,98,Oft,63,27031,67163,Ja
Unbekannt,185,59,Gelegentlich,49,11389,77302,Ja
Unbekannt,156,85,Gelegentlich,46,68382,78759,Ja
Unbekannt,192,65,Oft,61,58667,89239,Ja
Unbekannt,172,102,Nein,64,49845,83556,Ja
Unbekannt,156,99,Nein,60,54613,84586,Ja
Unbekannt,156,65,Nein,50,31319,82922,Ja
Unbekannt,156,104,Nein,40,43051,47783,Ja
Unbekannt,182,72,Oft,27,46773,61696,Nein
Unbekannt,161,96,Gelegentlich,59,48001,40425,Nein
Unbekannt,172,84,Gelegentlich,49,29140,103255,Nein
Unbekannt,191,98,Oft,40,50713,76622,Ja
Unbekannt,167,67,Nein,47,24249,94258,Nein
Unbekannt,165,101,Nein,74,59345,64073,Nein
Unbekannt,192,104,Gelegentlich,48,49055,66123,Ja
Unbekannt,161,65,Gelegentlich,46,63418,68862,Ja
Unbekannt,184,95,Nein,55,77895,48663,Nein
Unbekannt,180,91,Gelegentlich,29,17053,36908,Nein
Unbekannt,179,56,Oft,73,22028,58766,Nein
Unbekannt,167,84,Nein,27,65237,77470,Ja
Unbekannt,158,79,Nein,65,30624,97085,Nein
Unbekannt,158,59,Nein,43,48623,92688,Nein
Unbekannt,193,88,Nein,47,28091,94752,Ja
Unbekannt,175,105,Nein,44,10173,105072,Nein
Unbekannt,163,109,Nein,70,72479,82660,Nein
Unbekannt,190,85,Gelegentlich,71,25573,90218,Nein
Unbekannt,185,100,Gelegentlich,27,42178,57817,Ja
Unbekannt,159,58,Nein,67,68323,105807,Nein
Unbekannt,158,64,Oft,37,12174,97359,Nein
Unbekannt,184,58,Oft,71,18045,82956,Nein
Unbekannt,184,102,Nein,75,18518,49958,Nein
Unbekannt,183,74,Nein,29,12693,25945,Nein
Unbekannt,160,107,Nein,47,64951,80659,Ja
Unbekannt,192,108,Gelegentlich,36,39315,52875,Ja
Unbekannt,182,109,Gelegentlich,27,24483,26660,Ja
Unbekannt,198,81,Oft,56,22589,75274,Ja
Unbekannt,184,67,Nein,58,57553,30218,Ja
Unbekannt,163,64,Oft,54,48698,103009,Nein
Unbekannt,153,83,Oft,47,61375,48514,Ja
Unbekannt,153,60,Nein,41,76308,70994,Nein
Unbekannt,187,105,Nein,67,22160,61655,Nein
Unbekannt,163,65,Nein,55,57749,77193,Ja
Unbekannt,158,78,Nein,35,26926,95088,Nein
Unbekannt,153,96,Gelegentlich,54,75686,23156,Nein
Unbekannt,191,79,Nein,54,57928,105993,Nein
Unbekannt,193,98,Nein,39,17574,97390,Ja
Unbekannt,162,104,Nein,29,77657,47601,Nein
Unbekannt,188,103,Gelegentlich,45,10763,46565,Ja
Unbekannt,165,94,Nein,32,38216,25932,Nein
Unbekannt,168,85,Gelegentlich,46,56958,97985,Nein
Unbekannt,167,109,Oft,28,25634,107599,Nein
Unbekannt,154,98,Oft,48,28712,96125,Nein
Unbekannt,155,96,Oft,29,58666,32019,Ja
Unbekannt,176,63,Nein,53,44295,88018,Ja
Unbekannt,170,89,Nein,60,53146,97315,Nein
Unbekannt,172,68,Nein,27,58918,103488,Nein
Unbekannt,182,58,Gelegentlich,36,65233,46811,Ja
Unbekannt,184,112,Oft,54,80606,77302,Nein
Unbekannt,183,77,Oft,57,71900,46899,Ja
Unbekannt,168,110,Nein,31,36010,103600,Nein
Unbekannt,188,80,Nein,72,12971,108846,Nein
Unbekannt,186,65,Nein,63,77650,91647,Nein
Unbekannt,180,71,Nein,35,30749,41234,Ja
Unbekannt,195,74,Nein,34,19168,75389,Ja
Unbekannt,199,67,Nein,71,19800,28891,Nein
Unbekannt,194,63,Oft,36,56336,103678,Nein
Unbekannt,167,109,Oft,55,55745,103036,Nein
Unbekannt,184,81,Nein,62,58416,36711,Ja
Unbekannt,196,112,Nein,60,47629,41767,Ja
Unbekannt,185,79,Nein,57,20427,52196,Ja
Unbekannt,201,85,Nein,42,17130,42011,Ja
Unbekannt,176,65,Oft,29,37866,69311,Ja
Unbekannt,165,81,Nein,53,41360,30366,Ja
Unbekannt,186,110,Gelegentlich,49,72948,65887,Nein
Unbekannt,201,57,Nein,29,17425,105682,Nein
Unbekannt,162,56,Nein,40,13610,78170,Ja
Unbekannt,172,86,Oft,64,75675,76725,Nein
Unbekannt,159,100,Nein,43,80347,45850,Nein
Unbekannt,163,70,Nein,28,18500,35400,Nein
Unbekannt,171,107,Nein,71,70064,84178,Nein
Unbekannt,168,88,Nein,36,16613,55021,Ja
Unbekannt,197,103,Gelegentlich,40,66328,29826,Ja
Unbekannt,174,56,Oft,30,23465,106753,Nein
Unbekannt,177,92,Gelegentlich,66,46548,84197,Ja
Unbekannt,176,71,Gelegentlich,64,17590,78013,Nein
Unbekannt,192,97,Nein,49,13378,46122,Ja
Unbekannt,191,75,Nein,28,36409,88135,Ja
Unbekannt,157,64,Nein,44,62210,86532,Ja
Unbekannt,182,76,Gelegentlich,73,25665,103597,Nein
Unbekannt,190,57,Gelegentlich,50,12197,109644,Nein
Unbekannt,165,56,Nein,68,19290,36914,Nein
Unbekannt,164,78,Nein,44,51268,33047,Ja
Unbekannt,174,106,Gelegentlich,65,49321,39538,Ja
Unbekannt,170,109,Nein,70,18756,90704,Nein
Unbekannt,175,75,Gelegentlich,40,76415,25721,Nein
Unbekannt,173,78,Oft,35,48155,68507,Ja
Unbekannt,164,83,Gelegentlich,72,48387,100789,Ja
Unbekannt,158,90,Oft,50,20271,44783,Ja
Unbekannt,164,62,Oft,33,33648,97365,Nein
Unbekannt,168,73,Nein,51,16933,90778,Nein
Unbekannt,164,101,Gelegentlich,52,11217,100553,Nein
Unbekannt,152,83,Nein,30,22869,91050,Nein
Unbekannt,174,70,Nein,50,15531,108235,Nein
Unbekannt,196,87,Gelegentlich,62,47324,41404,Ja
Unbekannt,184,110,Nein,25,66881,28770,Ja
Unbekannt,158,65,Nein,66,56139,106229,Nein
Unbekannt,164,88,Nein,35,55548,81991,Ja
Unbekannt,191,95,Oft,56,43017,31040,Ja
Unbekannt,187,95,Nein,45,33201,106314,Nein
Unbekannt,192,105,Gelegentlich,56,48987,79563,Ja
Unbekannt,198,58,Nein,73,55996,58751,Nein
Unbekannt,161,59,Oft,51,35555,32951,Ja
Unbekannt,177,85,Nein,59,24334,103308,Nein
Unbekannt,165,76,Oft,26,71954,24364,Nein
Unbekannt,171,86,Gelegentlich,66,56386,85037,Nein
Unbekannt,163,95,Nein,44,67679,109178,Nein
Unbekannt,169,75,Oft,28,64021,93171,Nein
Unbekannt,159,111,Oft,35,50960,61690,Ja
Unbekannt,151,92,Oft,44,61539,95035,Ja
Unbekannt,171,109,Nein,55,72747,105185,Nein
Unbekannt,165,92,Oft,58,23144,80535,Nein
Unbekannt,160,59,Gelegentlich,33,22020,93298,Nein
Unbekannt,180,80,Nein,61,45075,92733,Nein
Unbekannt,187,82,Nein,70,19272,84037,Nein
Unbekannt,187,110,Oft,39,33156,32530,Ja
Unbekannt,176,88,Oft,63,64163,109197,Nein
Unbekannt,167,58,Oft,67,15769,78627,Nein
Unbekannt,174,101,Oft,41,33747,88281,Ja
Unbekannt,166,75,Nein,65,65160,54206,Ja
Unbekannt,185,73,Nein,67,56178,95777,Nein
Unbekannt,197,85,Nein,57,29550,70551,Ja
Unbekannt,166,89,Nein,32,24859,27017,Ja
Unbekannt,175,92,Nein,63,59359,46620,Ja
Unbekannt,171,87,Gelegentlich,51,47924,103044,Nein
Unbekannt,167,57,Gelegentlich,26,82492,69748,Nein
Unbekannt,171,80,Nein,53,28694,47986,Ja
Unbekannt,195,68,Gelegentlich,57,10667,34940,Ja
Unbekannt,199,95,Nein,48,61316,24609,Ja
Unbekannt,151,92,Nein,35,32049,105854,Nein
Unbekannt,181,79,Oft,68,79906,105496,Nein
Unbekannt,190,106,Nein,62,62210,96335,Nein
Unbekannt,183,88,Nein,68,64358,77927,Nein
Unbekannt,157,70,Oft,57,75072,99331,Nein
Unbekannt,187,81,Nein,46,78734,34099,Nein
Unbekannt,156,78,Oft,35,65758,28530,Ja
Unbekannt,180,84,Gelegentlich,69,48533,39294,Nein
Unbekannt,193,79,Gelegentlich,33,57588,66442,Nein
Unbekannt,163,104,Gelegentlich,40,55335,96589,Nein
Unbekannt,161,107,Nein,46,67102,78188,Ja
Unbekannt,153,94,Nein,54,54673,55273,Ja
Unbekannt,192,77,Gelegentlich,74,82294,70912,Nein
Unbekannt,152,105,Nein,56,18366,25458,Ja
Unbekannt,169,66,Nein,60,63376,98287,Nein
Unbekannt,160,62,Oft,39,72087,54970,Ja
Unbekannt,176,64,Oft,64,10842,59382,Ja
Unbekannt,176,74,Nein,43,37824,88077,Ja
Unbekannt,194,102,Nein,72,79014,38637,Nein
Unbekannt,180,93,Nein,74,19205,96707,Nein
Unbekannt,160,69,Oft,40,72900,100151,Nein
Unbekannt,196,95,Nein,59,22852,54227,Ja
Unbekannt,184,99,Gelegentlich,73,82130,96056,Nein
Unbekannt,176,86,Nein,69,39621,86718,Nein
Unbekannt,192,65,Nein,53,55666,99449,Nein
Unbekannt,165,69,Nein,67,12855,79277,Nein
Unbekannt,195,67,Oft,35,13476,47107,Ja
Unbekannt,178,100,Oft,47,25816,86125,Nein
Unbekannt,156,110,Gelegentlich,53,66345,74762,Ja
Unbekannt,175,76,Oft,69,16859,106499,Nein
Unbekannt,167,105,Nein,71,72572,70564,Nein
Unbekannt,178,65,Gelegentlich,69,79679,98237,Nein
Unbekannt,199,102,Nein,66,53710,87512,Nein
Unbekannt,169,72,Gelegentlich,51,76472,34532,Nein
Unbekannt,152,59,Gelegentlich,64,28169,27113,Ja
Unbekannt,188,67,Nein,44,14928,102220,Nein
Unbekannt,167,94,Gelegentlich,25,64877,53236,Ja
Unbekannt,184,94,Gelegentlich,53,64327,33450,Ja
Unbekannt,176,89,Oft,56,79151,88568,Nein
Unbekannt,194,63,Nein,73,78348,36515,Nein
Unbekannt,188,95,Oft,45,34946,62558,Ja
Unbekannt,171,57,Nein,73,45085,41970,Nein
Unbekannt,177,62,Nein,50,46727,45960,Ja
Unbekannt,180,109,Oft,60,56504,56108,Ja
Unbekannt,176,70,Nein,56,35142,81851,Ja
Unbekannt,188,109,Nein,29,59694,60590,Ja
Unbekannt,187,84,Gelegentlich,55,11885,37841,Nein
Unbekannt,161,81,Nein,61,45619,56948,Ja
Unbekannt,174,70,Nein,66,49788,87427,Nein
Unbekannt,177,105,Oft,68,78361,97835,Nein
Unbekannt,158,78,Nein,35,17586,103851,Nein
Unbekannt,190,61,Nein,55,43544,52377,Nein
Unbekannt,159,75,Gelegentlich,49,59112,101961,Nein
Unbekannt,176,99,Nein,30,41833,96037,Nein
Unbekannt,164,102,Nein,36,62596,57353,Ja
Unbekannt,182,59,Nein,36,56566,29406,Ja
Unbekannt,174,73,Nein,75,53724,29341,Nein
Unbekannt,164,102,Oft,65,56414,66645,Ja
Unbekannt,178,85,Gelegentlich,64,19534,68944,Ja
Unbekannt,156,97,Nein,48,66754,106433,Nein
Unbekannt,179,79,Nein,63,79921,68490,Nein
Unbekannt,194,69,Nein,62,34365,85205,Ja
Unbekannt,187,64,Oft,61,46085,45755,Ja
Unbekannt,178,72,Gelegentlich,29,70099,104953,Nein
Unbekannt,185,72,Oft,54,70025,90158,Nein
Unbekannt,194,79,Nein,30,57228,90862,Nein
Unbekannt,179,58,Nein,34,48434,102298,Nein
Unbekannt,197,80,Nein,65,41502,95286,Nein
Unbekannt,179,59,Nein,75,44677,64963,Nein
Unbekannt,194,109,Nein,62,12427,42138,Ja
Unbekannt,174,109,Nein,58,80905,99754,Nein
Unbekannt,159,88,Nein,64,39560,43119,Ja
Unbekannt,163,99,Nein,43,47466,41353,Ja
Unbekannt,182,72,Nein,57,51256,41135,Ja
Unbekannt,173,61,Oft,53,14969,106361,Nein
Unbekannt,181,105,Oft,46,54772,92244,Ja
Unbekannt,163,76,Oft,28,74434,93774,Nein
Unbekannt,198,93,Gelegentlich,57,48333,32711,Nein
Unbekannt,186,76,Oft,66,18417,65677,Nein
Unbekannt,185,65,Nein,65,71896,101907,Nein
Unbekannt,171,90,Oft,61,80172,105774,Nein
Unbekannt,183,61,Nein,63,56873,80838,Ja
Unbekannt,173,109,Oft,60,26686,24550,Ja
Unbekannt,200,91,Gelegentlich,57,66103,88429,Ja
Unbekannt,156,72,Nein,27,49612,62687,Ja
Unbekannt,174,84,Gelegentlich,71,58962,26408,Nein
Unbekannt,186,95,Nein,33,34449,47514,Ja
Unbekannt,198,100,Nein,56,14839,31406,Nein
Unbekannt,183,85,Nein,72,33106,79201,Nein
Unbekannt,182,61,Gelegentlich,26,16613,33390,Ja
Unbekannt,183,94,Nein,61,74677,76146,Nein
Unbekannt,159,73,Gelegentlich,64,70449,57060,Nein
Unbekannt,163,109,Nein,55,80104,35908,Nein
Unbekannt,179,86,Oft,66,45840,88757,Nein
Unbekannt,163,64,Nein,29,24575,59387,Ja
Unbekannt,176,107,Oft,73,73048,60403,Nein
Unbekannt,191,59,Gelegentlich,52,28616,38728,Ja
Unbekannt,184,74,Oft,37,23342,47988,Nein
Unbekannt,153,69,Nein,58,27795,88383,Ja
Unbekannt,161,105,Nein,57,36122,31692,Ja
Unbekannt,171,105,Nein,38,13242,24927,Ja
Unbekannt,197,104,Gelegentlich,61,57663,79583,Nein
Unbekannt,181,69,Gelegentlich,54,70224,32783,Nein
Unbekannt,162,76,Nein,25,60748,84167,Ja
Unbekannt,168,84,Nein,33,22831,62330,Ja
Unbekannt,164,87,Nein,26,75217,90277,Nein
Unbekannt,170,83,Nein,48,43306,57327,Ja
Unbekannt,195,103,Nein,64,51006,56418,Ja
Unbekannt,179,67,Nein,67,79312,48941,Nein
Unbekannt,167,64,Nein,53,68701,35625,Ja
Unbekannt,183,58,Nein,52,36906,81235,Ja
Unbekannt,182,100,Oft,63,37081,79819,Ja
Unbekannt,155,100,Nein,45,79264,105992,Nein
Unbekannt,169,93,Oft,41,28334,24561,Ja
Unbekannt,198,95,Gelegentlich,36,34919,87676,Ja
Unbekannt,197,58,Gelegentlich,73,79974,96704,Nein
Unbekannt,164,108,Nein,71,38420,25284,Nein
Unbekannt,164,90,Oft,26,62303,62657,Ja
Unbekannt,190,64,Gelegentlich,72,63030,32173,Nein
Unbekannt,171,99,Nein,60,23661,91025,Nein
Unbekannt,195,90,Nein,66,39647,65650,Nein
Unbekannt,174,88,Nein,43,38275,105080,Nein
Unbekannt,176,84,Nein,72,48815,99762,Nein
Unbekannt,170,103,Oft,31,12739,93961,Nein
Unbekannt,170,75,Nein,67,79923,100737,Nein
Unbekannt,174,105,Gelegentlich,36,56895,81850,Nein
Unbekannt,187,73,Nein,60,21071,46927,Ja
Unbekannt,187,94,Gelegentlich,50,52605,88080,Ja
Unbekannt,168,56,Nein,57,27284,61135,Ja
Unbekannt,174,75,Gelegentlich,61,77495,55686,Nein
Unbekannt,170,82,Nein,36,57735,64081,Ja
Unbekannt,154,72,Nein,31,10678,67223,Ja
Unbekannt,200,99,Oft,47,44438,37128,Ja
Unbekannt,181,64,Oft,33,10708,27185,Ja
Unbekannt,174,104,Nein,40,41303,53141,Ja
Unbekannt,200,100,Nein,33,66799,37786,Ja
Unbekannt,185,94,Nein,49,47320,62887,Ja
Unbekannt,175,78,Oft,57,67703,54443,Nein
Unbekannt,169,105,Gelegentlich,74,14751,78527,Nein
Unbekannt,173,66,Nein,30,82350,89121,Nein
Unbekannt,161,68,Oft,49,58307,43399,Ja
Unbekannt,178,110,Gelegentlich,48,13565,36072,Ja
Unbekannt,199,80,Nein,69,43663,33619,Nein
Unbekannt,160,89,Nein,47,51236,71814,Ja
Unbekannt,190,98,Gelegentlich,48,19748,35791,Ja
Unbekannt,193,95,Oft,54,71922,70489,Nein
Unbekannt,196,81,Gelegentlich,36,69734,26912,Ja
Unbekannt,183,90,Oft,61,39419,46556,Ja
Unbekannt,181,65,Gelegentlich,68,19958,50163,Nein
Unbekannt,190,92,Oft,39,16575,40317,Ja
Unbekannt,165,70,Nein,71,66740,89817,Nein
Unbekannt,151,85,Gelegentlich,63,21384,67989,Ja
Unbekannt,164,88,Nein,58,24387,28305,Ja
Unbekannt,178,96,Oft,69,12597,90529,Nein
Unbekannt,162,75,Nein,58,22991,47062,Ja
Unbekannt,197,111,Nein,67,10539,73169,Nein
Unbekannt,157,74,Oft,64,26194,78265,Ja
Unbekannt,164,66,Oft,50,42938,88386,Nein
Unbekannt,175,100,Gelegentlich,52,43962,69602,Nein
Unbekannt,184,59,Nein,66,58515,38588,Nein
Unbekannt,193,100,Nein,64,34327,39673,Ja
Unbekannt,183,104,Nein,28,73725,102535,Nein
Unbekannt,191,62,Nein,75,17489,25246,Nein
Unbekannt,180,66,Nein,64,26406,38045,Ja
Unbekannt,176,57,Gelegentlich,73,31637,89645,Nein
Unbekannt,191,72,Nein,58,34776,66458,Ja
Unbekannt,173,56,Oft,35,43570,27401,Nein
Unbekannt,153,99,Nein,51,11689,42200,Ja
Unbekannt,200,105,Nein,63,39032,50835,Ja
Unbekannt,188,101,Oft,38,47830,66627,Ja
Unbekannt,180,71,Oft,70,18837,100050,Nein
Unbekannt,168,91,Gelegentlich,47,48645,90351,Nein
Unbekannt,181,59,Nein,26,20591,91431,Nein
Unbekannt,196,97,Nein,52,32623,81696,Ja
Unbekannt,193,75,Oft,28,59468,79735,Ja
Unbekannt,194,94,Nein,54,10399,106130,Nein
Unbekannt,156,74,Nein,74,12336,49919,Nein
Unbekannt,190,68,Nein,32,10564,40816,Ja
Unbekannt,171,93,Oft,57,22065,41594,Ja
Unbekannt,166,56,Gelegentlich,73,17557,103968,Nein
Unbekannt,152,98,Gelegentlich,47,24878,32069,Ja
Unbekannt,187,97,Oft,28,17038,51625,Ja
Unbekannt,193,87,Nein,74,46912,76967,Nein
Unbekannt,153,112,Nein,62,76930,64053,Nein
Unbekannt,163,77,Oft,53,32634,84958,Ja
Unbekannt,199,104,Nein,63,64751,75244,Ja
Unbekannt,157,110,Nein,37,12983,48340,Ja
Unbekannt,199,66,Nein,48,54159,102121,Nein
Unbekannt,168,72,Gelegentlich,64,78236,66645,Nein
Unbekannt,195,66,Nein,59,24813,95053,Nein
Unbekannt,165,108,Gelegentlich,55,30850,96691,Nein
Unbekannt,187,94,Gelegentlich,65,40884,62947,Ja
Unbekannt,153,75,Nein,58,73929,100781,Ja
Unbekannt,156,83,Oft,54,28271,60840,Ja
Unbekannt,194,84,Gelegentlich,66,56158,80375,Nein
Unbekannt,172,77,Nein,67,10119,92002,Nein
Unbekannt,179,80,Nein,54,68291,84071,Nein
Unbekannt,188,106,Gelegentlich,43,69503,36605,Nein
Unbekannt,199,74,Nein,66,45600,31202,Nein
Unbekannt,154,96,Nein,63,23861,84555,Nein
Unbekannt,157,101,Gelegentlich,52,39428,89576,Nein
Unbekannt,158,110,Nein,53,15705,72658,Ja
Unbekannt,191,86,Nein,51,66414,89664,Ja
Unbekannt,159,78,Oft,65,59606,68327,Ja
Unbekannt,177,103,Gelegentlich,25,65681,46255,Ja
Unbekannt,186,65,Oft,50,18643,89372,Ja
Unbekannt,201,83,Nein,27,55010,25702,Ja
Unbekannt,182,65,Gelegentlich,51,17331,63300,Nein
Unbekannt,166,68,Nein,70,40116,96473,Nein
Unbekannt,179,81,Oft,51,50032,48161,Ja
Unbekannt,178,83,Gelegentlich,31,26227,79892,Nein
Unbekannt,196,110,Oft,46,42126,63001,Ja
Unbekannt,155,92,Nein,27,44705,25713,Ja
Unbekannt,200,110,Nein,68,20638,48496,Nein
Unbekannt,196,99,Oft,68,10061,78004,Nein
Unbekannt,198,107,Gelegentlich,55,37724,95335,Nein
Unbekannt,185,57,Nein,48,15090,67608,Ja
Unbekannt,187,108,Gelegentlich,68,29913,40665,Nein
Unbekannt,156,69,Nein,68,70077,23511,Nein
Unbekannt,158,65,Nein,51,51365,57249,Ja
Unbekannt,192,110,Oft,51,48662,83397,Ja
Unbekannt,193,82,Nein,29,55758,89303,Ja
Unbekannt,156,61,Gelegentlich,35,17716,78320,Ja
Unbekannt,189,104,Oft,71,63391,99829,Nein
Unbekannt,167,57,Nein,37,42665,93817,Nein
Unbekannt,163,106,Oft,43,76187,95080,Nein
Unbekannt,193,101,Nein,26,80676,67418,Nein
Unbekannt,172,78,Gelegentlich,71,29047,72104,Ja
Unbekannt,184,93,Gelegentlich,55,54667,81195,Ja
Unbekannt,153,75,Gelegentlich,28,11858,32202,Ja
Unbekannt,188,68,Nein,57,71855,60943,Nein
Unbekannt,201,104,Nein,50,57283,63135,Ja
Unbekannt,170,61,Oft,40,67454,46843,Ja
Unbekannt,177,107,Nein,36,29643,65519,Ja
Unbekannt,190,93,Nein,31,46273,26465,Ja
Unbekannt,159,66,Gelegentlich,31,28632,58556,Ja
Unbekannt,196,90,Gelegentlich,59,70899,90396,Nein
Unbekannt,167,112,Gelegentlich,72,54444,107032,Nein
Unbekannt,185,75,Nein,71,74847,41070,Nein
Unbekannt,174,81,Gelegentlich,68,48939,25694,Nein
Unbekannt,184,84,Nein,59,50657,24401,Ja
Unbekannt,185,59,Nein,65,27290,41622,Ja
Unbekannt,163,87,Oft,72,22862,103784,Nein
Unbekannt,178,81,Nein,47,80774,81868,Nein
Unbekannt,159,66,Oft,62,72018,82743,Nein
Unbekannt,196,62,Nein,53,58925,91092,Nein
Unbekannt,180,64,Nein,71,62006,63980,Nein
Unbekannt,193,109,Nein,52,30075,99365,Ja
Unbekannt,200,87,Gelegentlich,33,75765,75596,Nein
Unbekannt,191,61,Oft,44,15573,45065,Ja
Unbekannt,179,102,Gelegentlich,40,23808,91005,Nein
Unbekannt,195,83,Oft,65,32880,36145,Ja
Unbekannt,164,107,Gelegentlich,25,51628,66436,Ja
Unbekannt,198,67,Nein,68,18206,61374,Nein
Unbekannt,201,80,Nein,59,62945,96809,Nein
Unbekannt,197,95,Gelegentlich,52,13925,59921,Ja
Unbekannt,153,105,Oft,53,65790,55181,Nein
Unbekannt,180,82,Nein,63,80584,33249,Nein
Unbekannt,172,61,Nein,48,25636,45543,Ja
Unbekannt,153,94,Gelegentlich,68,77983,93994,Nein
Unbekannt,197,61,Gelegentlich,40,65832,53042,Nein
Unbekannt,189,59,Nein,69,41561,36355,Nein
Unbekannt,154,111,Gelegentlich,55,77878,100603,Nein
Unbekannt,187,69,Nein,53,49238,77753,Ja
Unbekannt,165,101,Nein,69,72594,94941,Nein
Unbekannt,199,64,Nein,67,51975,30320,Nein
Unbekannt,158,100,Gelegentlich,74,31092,102666,Ja
Unbekannt,181,86,Oft,48,75231,71454,Nein
Unbekannt,174,69,Nein,69,10232,59024,Nein
Unbekannt,172,79,Nein,39,32782,25837,Ja
Unbekannt,195,65,Oft,67,14643,27635,Nein
Unbekannt,162,81,Nein,39,46141,77707,Ja
Unbekannt,178,80,Nein,36,68012,102041,Nein
Unbekannt,198,74,Oft,48,25875,61559,Nein
Unbekannt,184,109,Nein,71,80958,75284,Nein
Unbekannt,153,70,Nein,38,40222,73472,Ja
Unbekannt,170,112,Oft,59,17857,78655,Ja
Unbekannt,195,59,Nein,55,47164,52861,Ja
Unbekannt,170,104,Gelegentlich,55,75779,71733,Nein
Unbekannt,188,89,Nein,49,11908,48226,Ja
Unbekannt,188,89,Oft,56,18864,109605,Nein
Unbekannt,162,78,Oft,32,40613,61397,Ja
Unbekannt,197,83,Oft,39,31244,92539,Nein
Unbekannt,160,84,Gelegentlich,59,66753,72995,Ja
Unbekannt,193,101,Nein,41,34130,32161,Ja
Unbekannt,172,80,Nein,46,52355,28168,Nein
Unbekannt,190,90,Oft,54,30928,79309,Ja
Unbekannt,168,91,Nein,60,72827,87072,Nein
Unbekannt,196,85,Nein,69,52890,50273,Nein
Unbekannt,194,79,Nein,42,75496,52452,Nein
Unbekannt,158,95,Nein,47,19373,93610,Nein
Unbekannt,185,80,Oft,39,71950,33766,Nein
Unbekannt,158,69,Gelegentlich,32,65872,88069,Ja
Unbekannt,172,99,Nein,51,42310,51204,Nein
Unbekannt,178,67,Nein,67,64190,38104,Nein
Unbekannt,179,75,Nein,40,73799,88554,Nein
Unbekannt,190,75,Gelegentlich,46,72108,51661,Nein
Unbekannt,188,81,Nein,45,53916,79117,Ja
Unbekannt,196,103,Nein,26,71779,42980,Nein
Unbekannt,174,101,Gelegentlich,61,15013,81725,Ja
Unbekannt,171,93,Oft,52,21645,78148,Ja
Unbekannt,198,70,Nein,58,52997,33305,Ja
Unbekannt,156,76,Oft,42,67986,30347,Ja
Unbekannt,179,81,Nein,65,66801,40030,Ja
Unbekannt,167,96,Nein,62,57132,61260,Ja
Unbekannt,198,84,Nein,42,69589,67376,Ja
Unbekannt,182,76,Nein,57,65358,44155,Ja
Unbekannt,174,101,Nein,50,24636,81993,Nein
Unbekannt,195,66,Nein,42,82040,27333,Nein
Unbekannt,188,68,Oft,31,27741,91588,Nein
Unbekannt,180,103,Gelegentlich,44,12132,109485,Nein
Unbekannt,156,80,Gelegentlich,42,22541,42028,Ja
Unbekannt,152,109,Gelegentlich,28,33357,75041,Ja
Unbekannt,155,100,Gelegentlich,72,62926,40101,Nein
Unbekannt,174,102,Gelegentlich,54,46837,82860,Ja
Unbekannt,160,71,Nein,64,39890,40570,Ja
Unbekannt,155,78,Gelegentlich,61,36919,94305,Ja
Unbekannt,167,108,Nein,27,66735,92879,Nein
Unbekannt,162,81,Nein,65,57531,70256,Ja
Unbekannt,168,71,Gelegentlich,42,22966,86685,Ja
Unbekannt,179,97,Gelegentlich,56,36810,103924,Nein
Unbekannt,199,87,Gelegentlich,64,10768,55846,Ja
Unbekannt,162,84,Oft,25,15187,52108,Ja
Unbekannt,171,75,Nein,38,50167,78390,Ja
Unbekannt,201,56,Oft,47,28097,28268,Ja
Unbekannt,174,72,Oft,69,56599,26064,Nein
Unbekannt,200,103,Nein,26,62436,59750,Ja
Unbekannt,176,74,Nein,70,37721,65917,Nein
